Sample in Buffer,Sample in Window,TRIGGER,ap_done_OBUF,frame_out1_pixel_d0[95:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,BINARY
6821,6821,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
6822,6822,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
6823,6823,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
6824,6824,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
6825,6825,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
6826,6826,0,0,000000000000000000000000110100000000000000000000000000001101000000000000000000000000000011010000
6827,6827,0,0,000000000000000000000000011100100000000000000000000000000111001000000000000000000000000001110010
6828,6828,0,0,000000000000000000000000000011000000000000000000000000000000110000000000000000000000000000001100
6829,6829,0,0,000000000000000000000000000010100000000000000000000000000000101000000000000000000000000000001010
6830,6830,0,0,000000000000000000000000001110000000000000000000000000000011100000000000000000000000000000111000
6831,6831,0,0,000000000000000000000000010101100000000000000000000000000101011000000000000000000000000001010110
6832,6832,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
6833,6833,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
6834,6834,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
6835,6835,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
6836,6836,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
6837,6837,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
6838,6838,0,0,000000000000000000000000000100100000000000000000000000000001001000000000000000000000000000010010
6839,6839,0,0,000000000000000000000000100111100000000000000000000000001001111000000000000000000000000010011110
6840,6840,0,0,000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000
6841,6841,0,0,000000000000000000000000000111100000000000000000000000000001111000000000000000000000000000011110
6842,6842,0,0,000000000000000000000000000001100000000000000000000000000000011000000000000000000000000000000110
6843,6843,0,0,000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000001000
6844,6844,0,0,000000000000000000000000000010100000000000000000000000000000101000000000000000000000000000001010
6845,6845,0,0,000000000000000000000000000011000000000000000000000000000000110000000000000000000000000000001100
6846,6846,0,0,000000000000000000000000000100100000000000000000000000000001001000000000000000000000000000010010
6847,6847,0,0,000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100000
6848,6848,0,0,000000000000000000000000001100100000000000000000000000000011001000000000000000000000000000110010
6849,6849,0,0,000000000000000000000000011001000000000000000000000000000110010000000000000000000000000001100100
6850,6850,0,0,000000000000000000000000011010000000000000000000000000000110100000000000000000000000000001101000
6851,6851,0,0,000000000000000000000000101110100000000000000000000000001011101000000000000000000000000010111010
6852,6852,0,0,000000000000000000000000010011000000000000000000000000000100110000000000000000000000000001001100
6853,6853,0,0,000000000000000000000000001100100000000000000000000000000011001000000000000000000000000000110010
6854,6854,0,0,000000000000000000000000011010000000000000000000000000000110100000000000000000000000000001101000
6855,6855,0,0,000000000000000000000000011011000000000000000000000000000110110000000000000000000000000001101100
6856,6856,0,0,000000000000000000000000000111000000000000000000000000000001110000000000000000000000000000011100
6857,6857,0,0,000000000000000000000000010010100000000000000000000000000100101000000000000000000000000001001010
6858,6858,0,0,000000000000000000000000010000100000000000000000000000000100001000000000000000000000000001000010
6859,6859,0,0,000000000000000000000000011101100000000000000000000000000111011000000000000000000000000001110110
6860,6860,0,0,000000000000000000000000001101100000000000000000000000000011011000000000000000000000000000110110
6861,6861,0,0,000000000000000000000000000011000000000000000000000000000000110000000000000000000000000000001100
6862,6862,0,0,000000000000000000000000000101000000000000000000000000000001010000000000000000000000000000010100
6863,6863,0,0,000000000000000000000000010001000000000000000000000000000100010000000000000000000000000001000100
6864,6864,0,0,000000000000000000000000010010000000000000000000000000000100100000000000000000000000000001001000
6865,6865,0,0,000000000000000000000000000110100000000000000000000000000001101000000000000000000000000000011010
6866,6866,0,0,000000000000000000000000001011000000000000000000000000000010110000000000000000000000000000101100
6867,6867,0,0,000000000000000000000000010010000000000000000000000000000100100000000000000000000000000001001000
6868,6868,0,0,000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100000
6869,6869,0,0,000000000000000000000000011011000000000000000000000000000110110000000000000000000000000001101100
6870,6870,0,0,000000000000000000000000100001000000000000000000000000001000010000000000000000000000000010000100
6871,6871,0,0,000000000000000000000000010001000000000000000000000000000100010000000000000000000000000001000100
6872,6872,0,0,000000000000000000000000011000100000000000000000000000000110001000000000000000000000000001100010
6873,6873,0,0,000000000000000000000000000111100000000000000000000000000001111000000000000000000000000000011110
6874,6874,0,0,000000000000000000000000011001000000000000000000000000000110010000000000000000000000000001100100
6875,6875,0,0,000000000000000000000000001100000000000000000000000000000011000000000000000000000000000000110000
6876,6876,0,0,000000000000000000000000000110100000000000000000000000000001101000000000000000000000000000011010
6877,6877,0,0,000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000001000
6878,6878,0,0,000000000000000000000000000100100000000000000000000000000001001000000000000000000000000000010010
6879,6879,0,0,000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000001000
6880,6880,0,0,000000000000000000000000000011000000000000000000000000000000110000000000000000000000000000001100
6881,6881,0,0,000000000000000000000000000100100000000000000000000000000001001000000000000000000000000000010010
6882,6882,0,0,000000000000000000000000000011100000000000000000000000000000111000000000000000000000000000001110
6883,6883,0,0,000000000000000000000000000010100000000000000000000000000000101000000000000000000000000000001010
6884,6884,0,0,000000000000000000000000000100100000000000000000000000000001001000000000000000000000000000010010
6885,6885,0,0,000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000
6886,6886,0,0,000000000000000000000000000101100000000000000000000000000001011000000000000000000000000000010110
6887,6887,0,0,000000000000000000000000000011100000000000000000000000000000111000000000000000000000000000001110
6888,6888,0,0,000000000000000000000000000011000000000000000000000000000000110000000000000000000000000000001100
6889,6889,0,0,000000000000000000000000000100100000000000000000000000000001001000000000000000000000000000010010
6890,6890,0,0,000000000000000000000000000100100000000000000000000000000001001000000000000000000000000000010010
6891,6891,0,0,000000000000000000000000000101000000000000000000000000000001010000000000000000000000000000010100
6892,6892,0,0,000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000
6893,6893,0,0,000000000000000000000000000101100000000000000000000000000001011000000000000000000000000000010110
6894,6894,0,0,000000000000000000000000001001000000000000000000000000000010010000000000000000000000000000100100
6895,6895,0,0,000000000000000000000000001111000000000000000000000000000011110000000000000000000000000000111100
6896,6896,0,0,000000000000000000000000001100100000000000000000000000000011001000000000000000000000000000110010
6897,6897,0,0,000000000000000000000000010011100000000000000000000000000100111000000000000000000000000001001110
6898,6898,0,0,000000000000000000000000011101000000000000000000000000000111010000000000000000000000000001110100
6899,6899,0,0,000000000000000000000000100001000000000000000000000000001000010000000000000000000000000010000100
6900,6900,0,0,000000000000000000000000010011100000000000000000000000000100111000000000000000000000000001001110
6901,6901,0,0,000000000000000000000000101001100000000000000000000000001010011000000000000000000000000010100110
6902,6902,0,0,000000000000000000000000110110000000000000000000000000001101100000000000000000000000000011011000
6903,6903,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
6904,6904,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
6905,6905,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
6906,6906,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
6907,6907,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
6908,6908,0,0,000000000000000000000000110101000000000000000000000000001101010000000000000000000000000011010100
6909,6909,0,0,000000000000000000000000101101000000000000000000000000001011010000000000000000000000000010110100
6910,6910,0,0,000000000000000000000000010001100000000000000000000000000100011000000000000000000000000001000110
6911,6911,0,0,000000000000000000000000010101100000000000000000000000000101011000000000000000000000000001010110
6912,6912,0,0,000000000000000000000000001101100000000000000000000000000011011000000000000000000000000000110110
6913,6913,0,0,000000000000000000000000101001000000000000000000000000001010010000000000000000000000000010100100
6914,6914,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
6915,6915,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
6916,6916,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
6917,6917,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
6918,6918,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
6919,6919,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
6920,6920,0,0,000000000000000000000000001001100000000000000000000000000010011000000000000000000000000000100110
6921,6921,0,0,000000000000000000000000101100000000000000000000000000001011000000000000000000000000000010110000
6922,6922,0,0,000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100
6923,6923,0,0,000000000000000000000000001001000000000000000000000000000010010000000000000000000000000000100100
6924,6924,0,0,000000000000000000000000000111100000000000000000000000000001111000000000000000000000000000011110
6925,6925,0,0,000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100
6926,6926,0,0,000000000000000000000000001100100000000000000000000000000011001000000000000000000000000000110010
6927,6927,0,0,000000000000000000000000000101100000000000000000000000000001011000000000000000000000000000010110
6928,6928,0,0,000000000000000000000000001100000000000000000000000000000011000000000000000000000000000000110000
6929,6929,0,0,000000000000000000000000001100000000000000000000000000000011000000000000000000000000000000110000
6930,6930,0,0,000000000000000000000000001110000000000000000000000000000011100000000000000000000000000000111000
6931,6931,0,0,000000000000000000000000100101100000000000000000000000001001011000000000000000000000000010010110
6932,6932,0,0,000000000000000000000000010010100000000000000000000000000100101000000000000000000000000001001010
6933,6933,0,0,000000000000000000000000011000000000000000000000000000000110000000000000000000000000000001100000
6934,6934,0,0,000000000000000000000000001011100000000000000000000000000010111000000000000000000000000000101110
6935,6935,0,0,000000000000000000000000010111000000000000000000000000000101110000000000000000000000000001011100
6936,6936,0,0,000000000000000000000000010100100000000000000000000000000101001000000000000000000000000001010010
6937,6937,0,0,000000000000000000000000001110100000000000000000000000000011101000000000000000000000000000111010
6938,6938,0,0,000000000000000000000000010010100000000000000000000000000100101000000000000000000000000001001010
6939,6939,0,0,000000000000000000000000001011000000000000000000000000000010110000000000000000000000000000101100
6940,6940,0,0,000000000000000000000000000010100000000000000000000000000000101000000000000000000000000000001010
6941,6941,0,0,000000000000000000000000000110000000000000000000000000000001100000000000000000000000000000011000
6942,6942,0,0,000000000000000000000000001100100000000000000000000000000011001000000000000000000000000000110010
6943,6943,0,0,000000000000000000000000001111000000000000000000000000000011110000000000000000000000000000111100
6944,6944,0,0,000000000000000000000000010001100000000000000000000000000100011000000000000000000000000001000110
6945,6945,0,0,000000000000000000000000010010100000000000000000000000000100101000000000000000000000000001001010
6946,6946,0,0,000000000000000000000000010110000000000000000000000000000101100000000000000000000000000001011000
6947,6947,0,0,000000000000000000000000001010000000000000000000000000000010100000000000000000000000000000101000
6948,6948,0,0,000000000000000000000000011001000000000000000000000000000110010000000000000000000000000001100100
6949,6949,0,0,000000000000000000000000001011000000000000000000000000000010110000000000000000000000000000101100
6950,6950,0,0,000000000000000000000000000101100000000000000000000000000001011000000000000000000000000000010110
6951,6951,0,0,000000000000000000000000001000100000000000000000000000000010001000000000000000000000000000100010
6952,6952,0,0,000000000000000000000000011000000000000000000000000000000110000000000000000000000000000001100000
6953,6953,0,0,000000000000000000000000100001100000000000000000000000001000011000000000000000000000000010000110
6954,6954,0,0,000000000000000000000000010111000000000000000000000000000101110000000000000000000000000001011100
6955,6955,0,0,000000000000000000000000011000000000000000000000000000000110000000000000000000000000000001100000
6956,6956,0,0,000000000000000000000000010100000000000000000000000000000101000000000000000000000000000001010000
6957,6957,0,0,000000000000000000000000001001100000000000000000000000000010011000000000000000000000000000100110
6958,6958,0,0,000000000000000000000000000010100000000000000000000000000000101000000000000000000000000000001010
6959,6959,0,0,000000000000000000000000000011100000000000000000000000000000111000000000000000000000000000001110
6960,6960,0,0,000000000000000000000000000011000000000000000000000000000000110000000000000000000000000000001100
6961,6961,0,0,000000000000000000000000000010100000000000000000000000000000101000000000000000000000000000001010
6962,6962,0,0,000000000000000000000000000011000000000000000000000000000000110000000000000000000000000000001100
6963,6963,0,0,000000000000000000000000000011100000000000000000000000000000111000000000000000000000000000001110
6964,6964,0,0,000000000000000000000000000001100000000000000000000000000000011000000000000000000000000000000110
6965,6965,0,0,000000000000000000000000000011000000000000000000000000000000110000000000000000000000000000001100
6966,6966,0,0,000000000000000000000000000010100000000000000000000000000000101000000000000000000000000000001010
6967,6967,0,0,000000000000000000000000000011100000000000000000000000000000111000000000000000000000000000001110
6968,6968,0,0,000000000000000000000000000011000000000000000000000000000000110000000000000000000000000000001100
6969,6969,0,0,000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000
6970,6970,0,0,000000000000000000000000000101000000000000000000000000000001010000000000000000000000000000010100
6971,6971,0,0,000000000000000000000000000101000000000000000000000000000001010000000000000000000000000000010100
6972,6972,0,0,000000000000000000000000000101100000000000000000000000000001011000000000000000000000000000010110
6973,6973,0,0,000000000000000000000000000101100000000000000000000000000001011000000000000000000000000000010110
6974,6974,0,0,000000000000000000000000000110100000000000000000000000000001101000000000000000000000000000011010
6975,6975,0,0,000000000000000000000000000111100000000000000000000000000001111000000000000000000000000000011110
6976,6976,0,0,000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100000
6977,6977,0,0,000000000000000000000000001000100000000000000000000000000010001000000000000000000000000000100010
6978,6978,0,0,000000000000000000000000000110000000000000000000000000000001100000000000000000000000000000011000
6979,6979,0,0,000000000000000000000000001001000000000000000000000000000010010000000000000000000000000000100100
6980,6980,0,0,000000000000000000000000010001100000000000000000000000000100011000000000000000000000000001000110
6981,6981,0,0,000000000000000000000000011001100000000000000000000000000110011000000000000000000000000001100110
6982,6982,0,0,000000000000000000000000001001100000000000000000000000000010011000000000000000000000000000100110
6983,6983,0,0,000000000000000000000000100000100000000000000000000000001000001000000000000000000000000010000010
6984,6984,0,0,000000000000000000000000101010000000000000000000000000001010100000000000000000000000000010101000
6985,6985,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
6986,6986,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
6987,6987,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
6988,6988,0,0,000000000000000000000000111000100000000000000000000000001110001000000000000000000000000011100010
6989,6989,0,0,000000000000000000000000100111100000000000000000000000001001111000000000000000000000000010011110
6990,6990,0,0,000000000000000000000000101111100000000000000000000000001011111000000000000000000000000010111110
6991,6991,0,0,000000000000000000000000010110100000000000000000000000000101101000000000000000000000000001011010
6992,6992,0,0,000000000000000000000000000011000000000000000000000000000000110000000000000000000000000000001100
6993,6993,0,0,000000000000000000000000001010100000000000000000000000000010101000000000000000000000000000101010
6994,6994,0,0,000000000000000000000000010010000000000000000000000000000100100000000000000000000000000001001000
6995,6995,0,0,000000000000000000000000101000100000000000000000000000001010001000000000000000000000000010100010
6996,6996,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
6997,6997,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
6998,6998,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
6999,6999,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
7000,7000,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
7001,7001,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
7002,7002,0,0,000000000000000000000000010011100000000000000000000000000100111000000000000000000000000001001110
7003,7003,0,0,000000000000000000000000101100000000000000000000000000001011000000000000000000000000000010110000
7004,7004,0,0,000000000000000000000000001010000000000000000000000000000010100000000000000000000000000000101000
7005,7005,0,0,000000000000000000000000001110000000000000000000000000000011100000000000000000000000000000111000
7006,7006,0,0,000000000000000000000000000100100000000000000000000000000001001000000000000000000000000000010010
7007,7007,0,0,000000000000000000000000001010000000000000000000000000000010100000000000000000000000000000101000
7008,7008,0,0,000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100000
7009,7009,0,0,000000000000000000000000000100100000000000000000000000000001001000000000000000000000000000010010
7010,7010,0,0,000000000000000000000000001100100000000000000000000000000011001000000000000000000000000000110010
7011,7011,0,0,000000000000000000000000011000000000000000000000000000000110000000000000000000000000000001100000
7012,7012,0,0,000000000000000000000000011011000000000000000000000000000110110000000000000000000000000001101100
7013,7013,0,0,000000000000000000000000000011100000000000000000000000000000111000000000000000000000000000001110
7014,7014,0,0,000000000000000000000000010001100000000000000000000000000100011000000000000000000000000001000110
7015,7015,0,0,000000000000000000000000001011000000000000000000000000000010110000000000000000000000000000101100
7016,7016,0,0,000000000000000000000000011000000000000000000000000000000110000000000000000000000000000001100000
7017,7017,0,0,000000000000000000000000010011000000000000000000000000000100110000000000000000000000000001001100
7018,7018,0,0,000000000000000000000000010010100000000000000000000000000100101000000000000000000000000001001010
7019,7019,0,0,000000000000000000000000000010100000000000000000000000000000101000000000000000000000000000001010
7020,7020,0,0,000000000000000000000000001011100000000000000000000000000010111000000000000000000000000000101110
7021,7021,0,0,000000000000000000000000010010100000000000000000000000000100101000000000000000000000000001001010
7022,7022,0,0,000000000000000000000000011000000000000000000000000000000110000000000000000000000000000001100000
7023,7023,0,0,000000000000000000000000011010000000000000000000000000000110100000000000000000000000000001101000
7024,7024,0,0,000000000000000000000000010001000000000000000000000000000100010000000000000000000000000001000100
7025,7025,0,0,000000000000000000000000011000000000000000000000000000000110000000000000000000000000000001100000
7026,7026,0,0,000000000000000000000000001011000000000000000000000000000010110000000000000000000000000000101100
7027,7027,0,0,000000000000000000000000011110100000000000000000000000000111101000000000000000000000000001111010
7028,7028,0,0,000000000000000000000000011000000000000000000000000000000110000000000000000000000000000001100000
7029,7029,0,0,000000000000000000000000001111100000000000000000000000000011111000000000000000000000000000111110
7030,7030,0,0,000000000000000000000000001001100000000000000000000000000010011000000000000000000000000000100110
7031,7031,0,0,000000000000000000000000010011000000000000000000000000000100110000000000000000000000000001001100
7032,7032,0,0,000000000000000000000000010001000000000000000000000000000100010000000000000000000000000001000100
7033,7033,0,0,000000000000000000000000010110100000000000000000000000000101101000000000000000000000000001011010
7034,7034,0,0,000000000000000000000000010010100000000000000000000000000100101000000000000000000000000001001010
7035,7035,0,0,000000000000000000000000001011100000000000000000000000000010111000000000000000000000000000101110
7036,7036,0,0,000000000000000000000000000101000000000000000000000000000001010000000000000000000000000000010100
7037,7037,0,0,000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100
7038,7038,0,0,000000000000000000000000000101000000000000000000000000000001010000000000000000000000000000010100
7039,7039,0,0,000000000000000000000000001000100000000000000000000000000010001000000000000000000000000000100010
7040,7040,0,0,000000000000000000000000000011000000000000000000000000000000110000000000000000000000000000001100
7041,7041,0,0,000000000000000000000000000011000000000000000000000000000000110000000000000000000000000000001100
7042,7042,0,0,000000000000000000000000000010100000000000000000000000000000101000000000000000000000000000001010
7043,7043,0,0,000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000
7044,7044,0,0,000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000
7045,7045,0,0,000000000000000000000000000011100000000000000000000000000000111000000000000000000000000000001110
7046,7046,0,0,000000000000000000000000000010100000000000000000000000000000101000000000000000000000000000001010
7047,7047,0,0,000000000000000000000000000011000000000000000000000000000000110000000000000000000000000000001100
7048,7048,0,0,000000000000000000000000000010100000000000000000000000000000101000000000000000000000000000001010
7049,7049,0,0,000000000000000000000000000011100000000000000000000000000000111000000000000000000000000000001110
7050,7050,0,0,000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000
7051,7051,0,0,000000000000000000000000000101000000000000000000000000000001010000000000000000000000000000010100
7052,7052,0,0,000000000000000000000000000111000000000000000000000000000001110000000000000000000000000000011100
7053,7053,0,0,000000000000000000000000000110100000000000000000000000000001101000000000000000000000000000011010
7054,7054,0,0,000000000000000000000000000100100000000000000000000000000001001000000000000000000000000000010010
7055,7055,0,0,000000000000000000000000000100100000000000000000000000000001001000000000000000000000000000010010
7056,7056,0,0,000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000001000
7057,7057,0,0,000000000000000000000000000110100000000000000000000000000001101000000000000000000000000000011010
7058,7058,0,0,000000000000000000000000001010000000000000000000000000000010100000000000000000000000000000101000
7059,7059,0,0,000000000000000000000000001011000000000000000000000000000010110000000000000000000000000000101100
7060,7060,0,0,000000000000000000000000001011100000000000000000000000000010111000000000000000000000000000101110
7061,7061,0,0,000000000000000000000000001001100000000000000000000000000010011000000000000000000000000000100110
7062,7062,0,0,000000000000000000000000001101000000000000000000000000000011010000000000000000000000000000110100
7063,7063,0,0,000000000000000000000000000110000000000000000000000000000001100000000000000000000000000000011000
7064,7064,0,0,000000000000000000000000000101100000000000000000000000000001011000000000000000000000000000010110
7065,7065,0,0,000000000000000000000000001011000000000000000000000000000010110000000000000000000000000000101100
7066,7066,0,0,000000000000000000000000010101100000000000000000000000000101011000000000000000000000000001010110
7067,7067,0,0,000000000000000000000000101110100000000000000000000000001011101000000000000000000000000010111010
7068,7068,0,0,000000000000000000000000110101000000000000000000000000001101010000000000000000000000000011010100
7069,7069,0,0,000000000000000000000000111101000000000000000000000000001111010000000000000000000000000011110100
7070,7070,0,0,000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000000
7071,7071,0,0,000000000000000000000000101000100000000000000000000000001010001000000000000000000000000010100010
7072,7072,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
7073,7073,0,0,000000000000000000000000011011000000000000000000000000000110110000000000000000000000000001101100
7074,7074,0,0,000000000000000000000000100001000000000000000000000000001000010000000000000000000000000010000100
7075,7075,0,0,000000000000000000000000010010100000000000000000000000000100101000000000000000000000000001001010
7076,7076,0,0,000000000000000000000000011001100000000000000000000000000110011000000000000000000000000001100110
7077,7077,0,0,000000000000000000000000111111100000000000000000000000001111111000000000000000000000000011111110
7078,7078,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
7079,7079,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
7080,7080,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
7081,7081,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
7082,7082,0,0,000000000000000000000000111111110000000000000000000000001111111100000000000000000000000011111111
7083,7083,0,0,000000000000000000000000111101000000000000000000000000001111010000000000000000000000000011110100
7084,7084,0,0,000000000000000000000000111001100000000000000000000000001110011000000000000000000000000011100110
7085,7085,0,0,000000000000000000000000010010100000000000000000000000000100101000000000000000000000000001001010
7086,7086,0,0,000000000000000000000000001100000000000000000000000000000011000000000000000000000000000000110000
7087,7087,0,0,000000000000000000000000000001000000000000000000000000000000010000000000000000000000000000000100
7088,7088,0,0,000000000000000000000000000011100000000000000000000000000000111000000000000000000000000000001110
7089,7089,0,0,000000000000000000000000001011000000000000000000000000000010110000000000000000000000000000101100
7090,7090,0,0,000000000000000000000000011001100000000000000000000000000110011000000000000000000000000001100110
7091,7091,0,0,000000000000000000000000001111100000000000000000000000000011111000000000000000000000000000111110
7092,7092,0,0,000000000000000000000000100110000000000000000000000000001001100000000000000000000000000010011000
7093,7093,0,0,000000000000000000000000100000100000000000000000000000001000001000000000000000000000000010000010
7094,7094,0,0,000000000000000000000000001100100000000000000000000000000011001000000000000000000000000000110010
7095,7095,0,0,000000000000000000000000001000100000000000000000000000000010001000000000000000000000000000100010
7096,7096,0,0,000000000000000000000000010100000000000000000000000000000101000000000000000000000000000001010000
7097,7097,0,0,000000000000000000000000001101000000000000000000000000000011010000000000000000000000000000110100
7098,7098,0,0,000000000000000000000000001110000000000000000000000000000011100000000000000000000000000000111000
7099,7099,0,0,000000000000000000000000010011100000000000000000000000000100111000000000000000000000000001001110
7100,7100,0,0,000000000000000000000000011010100000000000000000000000000110101000000000000000000000000001101010
7101,7101,0,0,000000000000000000000000011011000000000000000000000000000110110000000000000000000000000001101100
7102,7102,0,0,000000000000000000000000010100000000000000000000000000000101000000000000000000000000000001010000
7103,7103,0,0,000000000000000000000000011001000000000000000000000000000110010000000000000000000000000001100100
7104,7104,0,0,000000000000000000000000010111000000000000000000000000000101110000000000000000000000000001011100
7105,7105,0,0,000000000000000000000000010011000000000000000000000000000100110000000000000000000000000001001100
7106,7106,0,0,000000000000000000000000011101000000000000000000000000000111010000000000000000000000000001110100
7107,7107,0,0,000000000000000000000000101010000000000000000000000000001010100000000000000000000000000010101000
7108,7108,0,0,000000000000000000000000011000000000000000000000000000000110000000000000000000000000000001100000
7109,7109,0,0,000000000000000000000000001000100000000000000000000000000010001000000000000000000000000000100010
7110,7110,0,0,000000000000000000000000001101000000000000000000000000000011010000000000000000000000000000110100
7111,7111,0,0,000000000000000000000000001001100000000000000000000000000010011000000000000000000000000000100110
7112,7112,0,0,000000000000000000000000000101100000000000000000000000000001011000000000000000000000000000010110
7113,7113,0,0,000000000000000000000000000011100000000000000000000000000000111000000000000000000000000000001110
7114,7114,0,0,000000000000000000000000001011100000000000000000000000000010111000000000000000000000000000101110
7115,7115,0,0,000000000000000000000000001010100000000000000000000000000010101000000000000000000000000000101010
7116,7116,0,0,000000000000000000000000001011100000000000000000000000000010111000000000000000000000000000101110
7117,7117,0,0,000000000000000000000000001100000000000000000000000000000011000000000000000000000000000000110000
7118,7118,0,0,000000000000000000000000000011000000000000000000000000000000110000000000000000000000000000001100
7119,7119,0,0,000000000000000000000000000011100000000000000000000000000000111000000000000000000000000000001110
7120,7120,0,0,000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000001000
7121,7121,0,0,000000000000000000000000000101100000000000000000000000000001011000000000000000000000000000010110
7122,7122,0,0,000000000000000000000000000101100000000000000000000000000001011000000000000000000000000000010110
7123,7123,0,0,000000000000000000000000000101000000000000000000000000000001010000000000000000000000000000010100
7124,7124,0,0,000000000000000000000000000011100000000000000000000000000000111000000000000000000000000000001110
7125,7125,0,0,000000000000000000000000000101000000000000000000000000000001010000000000000000000000000000010100
7126,7126,0,0,000000000000000000000000000011000000000000000000000000000000110000000000000000000000000000001100
7127,7127,0,0,000000000000000000000000000011000000000000000000000000000000110000000000000000000000000000001100
7128,7128,0,0,000000000000000000000000000011000000000000000000000000000000110000000000000000000000000000001100
7129,7129,0,0,000000000000000000000000000010100000000000000000000000000000101000000000000000000000000000001010
7130,7130,0,0,000000000000000000000000000011000000000000000000000000000000110000000000000000000000000000001100
7131,7131,0,0,000000000000000000000000000100000000000000000000000000000001000000000000000000000000000000010000
7132,7132,0,0,000000000000000000000000000010000000000000000000000000000000100000000000000000000000000000001000
7133,7133,0,0,000000000000000000000000000011100000000000000000000000000000111000000000000000000000000000001110
7134,7134,0,0,000000000000000000000000000011100000000000000000000000000000111000000000000000000000000000001110
7135,7135,0,0,000000000000000000000000000011100000000000000000000000000000111000000000000000000000000000001110
7136,7136,0,0,000000000000000000000000000101100000000000000000000000000001011000000000000000000000000000010110
7137,7137,0,0,000000000000000000000000000111000000000000000000000000000001110000000000000000000000000000011100
7138,7138,0,0,000000000000000000000000001001000000000000000000000000000010010000000000000000000000000000100100
7139,7139,0,0,000000000000000000000000001000100000000000000000000000000010001000000000000000000000000000100010
7140,7140,0,0,000000000000000000000000000111100000000000000000000000000001111000000000000000000000000000011110
7141,7141,0,0,000000000000000000000000000111000000000000000000000000000001110000000000000000000000000000011100
7142,7142,0,0,000000000000000000000000001001000000000000000000000000000010010000000000000000000000000000100100
7143,7143,0,0,000000000000000000000000001010100000000000000000000000000010101000000000000000000000000000101010
